,weightclass,R_fighter,B_fighter,R_odds,B_odds,R_ev,B_ev,date,location,country,Winner,title_bout,weight_class,gender,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_landed,B_avg_TD_pct,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_landed,R_avg_TD_pct,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,R_age,B_age,lose_streak_dif,win_streak_dif,longest_win_streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,ko_dif,sub_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,empty_arena,constant_1,B_match_weightclass_rank,R_match_weightclass_rank,R_Women's Flyweight_rank,R_Women's Featherweight_rank,R_Women's Strawweight_rank,R_Women's Bantamweight_rank,R_Heavyweight_rank,R_Light Heavyweight_rank,R_Middleweight_rank,R_Welterweight_rank,R_Lightweight_rank,R_Featherweight_rank,R_Bantamweight_rank,R_Flyweight_rank,R_Pound-for-Pound_rank,B_Women's Flyweight_rank,B_Women's Featherweight_rank,B_Women's Strawweight_rank,B_Women's Bantamweight_rank,B_Heavyweight_rank,B_Light Heavyweight_rank,B_Middleweight_rank,B_Welterweight_rank,B_Lightweight_rank,B_Featherweight_rank,B_Bantamweight_rank,B_Flyweight_rank,B_Pound-for-Pound_rank,better_rank,finish,finish_details,finish_round,finish_round_time,total_fight_time_secs,r_dec_odds,b_dec_odds,r_sub_odds,b_sub_odds,r_ko_odds,b_ko_odds
74,Lightweight,Benson Henderson,Rafael Dos Anjos,-510.0,440,19.60784314,440.0,8/23/2014,"Tulsa, Oklahoma, USA", USA,Blue,False,Lightweight,MALE,5,0,1,0,31.26666667,0.381333333,0.8,1.866666667,0.322,5,5,39,0,0,0,6,2,2,0,10,Southpaw,172.72,177.8,170,0,2,0,58.7,0.464,0.9,2.6,0.502,7,1,39,5,0,3,5,0,1,0,9,Southpaw,175.26,177.8,170,30,29,0,-1,-2,1,-4,0,-5,2,1,-2.54,0.0,1,-27.43333333,-0.1,-0.733333333,0,1,5.0,1.0,,,,,,,,,1.0,,,,13.0,,,,,,,,,5.0,,,,,Red,KO/TKO,Punch,1.0,2:31,151.0,-140.0,625.0,725.0,675.0,375.0,1250.0
75,Lightweight,Donald Cerrone,Rafael Dos Anjos,105.0,-115,105.0,86.95652174,8/28/2013,"Indianapolis, Indiana, USA", USA,Blue,False,Lightweight,MALE,3,0,4,0,31.16666667,0.375,0.75,2.0,0.291666667,4,4,31,0,0,0,5,1,2,0,8,Southpaw,172.72,177.8,170,0,1,0,47.88888889,0.47,0.222222222,0.888888889,0.183333333,4,2,18,0,0,0,3,2,2,0,7,Orthodox,185.42,185.42,155,30,28,0,3,0,1,-2,13,0,-1,0,-12.7,-7.62,2,-16.72222222,0.527777778,1.111111111,0,1,10.0,6.0,,,,,,,,,6.0,,,,,,,,,,,,,10.0,,,,,Red,U-DEC,,3.0,5:00,900.0,175.0,190.0,550.0,1000.0,375.0,1050.0
76,Lightweight,Mark Bocek,Rafael Dos Anjos,190.0,-210,190.0,47.61904762,11/17/2012,"Montreal, Quebec, Canada", Canada,Blue,False,Lightweight,MALE,3,0,2,0,25.4,0.374,0.9,2.0,0.27,3,4,25,0,0,0,3,1,2,0,6,Southpaw,172.72,177.8,170,0,2,0,23.45454545,0.417272727,1.090909091,3.0,0.569090909,3,4,25,0,0,0,3,0,4,0,7,Orthodox,172.72,190.5,155,31,28,0,0,0,-1,0,0,0,1,-2,0.0,-12.7,3,1.94545455,-0.190909091,-1.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,350.0,,775.0,,990.0,
77,Lightweight,Gleison Tibau,Rafael Dos Anjos,-155.0,145,64.51612903,145.0,11/19/2011,"San Jose, California, USA", USA,Red,False,Lightweight,MALE,3,0,1,0,24.71428571,0.34,1.142857143,2.0,0.335714286,3,3,18,0,0,0,2,1,1,0,4,Southpaw,172.72,177.8,170,0,2,0,17.0,0.349285714,0.857142857,4.071428571,0.614285714,3,5,33,0,0,1,4,1,3,0,9,Southpaw,177.8,180.34,155,28,27,0,-1,0,-5,2,-15,0,0,-2,-5.08,-2.54,1,7.71428571,0.285714286,-2.071428571,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,S-DEC,,3.0,5:00,900.0,,,,,,
78,Lightweight,George Sotiropoulos,Rafael Dos Anjos,-215.0,195,46.51162791,195.0,7/2/2011,"Las Vegas, Nevada, USA", USA,Blue,False,Lightweight,MALE,3,1,0,0,28.5,0.363333333,1.333333333,2.333333333,0.391666667,3,3,17,0,0,0,2,0,1,0,3,Southpaw,172.72,177.8,170,1,0,0,24.375,0.36375,1.5,1.875,0.4725,7,1,18,0,0,0,2,1,4,0,7,Orthodox,177.8,180.34,155,33,26,0,0,-4,-4,-2,-1,0,-1,-3,-5.08,-2.54,7,4.125,-0.166666667,0.458333333,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,1.0,0:59,59.0,,,,,,
79,Lightweight,Clay Guida,Rafael Dos Anjos,116.0,-126,116.0,79.36507937,8/7/2010,"Oakland, California, USA", USA,Red,False,Lightweight,MALE,3,0,3,0,30.8,0.384,1.6,2.6,0.42,3,2,14,0,0,0,2,0,1,0,3,Southpaw,172.72,177.8,170,0,1,0,31.36363636,0.396363636,0.636363636,3.272727273,0.438181818,3,5,28,0,0,2,1,1,2,0,6,Orthodox,170.18,177.8,155,28,25,0,2,0,-3,3,-14,0,-1,-1,2.54,0.0,3,-0.56363636,0.963636364,-0.672727273,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Injury,3.0,1:51,711.0,,,,,,
80,Lightweight,Terry Etim,Rafael Dos Anjos,-135.0,125,74.07407407,125.0,4/10/2010,"Abu Dhabi, United Arab Emirates", United Arab Emirates,Blue,False,Lightweight,MALE,3,0,2,0,32.25,0.3425,1.75,2.75,0.36,2,2,12,0,0,0,2,0,0,0,2,Southpaw,172.72,177.8,170,0,4,0,25.42857143,0.437142857,1.142857143,0.142857143,0.142857143,4,2,16,0,0,0,1,1,3,0,5,Orthodox,185.42,185.42,155,24,25,0,-2,-2,-3,0,-4,0,-1,-3,-12.7,-7.62,-1,6.82142857,0.607142857,2.607142857,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Armbar,2.0,4:30,570.0,,,,,,
81,Women's Strawweight,Weili Zhang,Joanna Jedrzejczyk,-185.0,170,54.05405405,170.0,3/7/2020,"Las Vegas, Nevada, USA",USA,Red,True,Women's Strawweight,FEMALE,5,0,1,0,6.18,0.47,0.1,0.3,0.62,8,3,50,9,0,1,7,2,0,0,10,Orthodox,167.64,165.1,115,0,4,0,6.22,0.49,0.9,1.75,0.3,4,0,8,1,0,0,2,1,1,0,4,Switch,162.56,160.02,115,30,32,0,-3,4,6,-3,42,8,1,-1,5.08,5.08,-2,-0.04,-0.8,-1.45,0,1,4.0,0.0,,,0.0,,,,,,,,,,3.0,,,4.0,,,,,,,,,,5.0,Red,S-DEC,,5.0,5:00,1500.0,,250.0,,1800.0,,640.0
82,Women's Strawweight,Valentina Shevchenko,Joanna Jedrzejczyk,-300.0,250,33.33333333,250.0,12/8/2018,"Toronto, Ontario, Canada", Canada,Red,True,Women's Flyweight,FEMALE,5,0,1,0,115.1818182,0.425454545,0.0,0.181818182,0.136363636,8,2,40,8,0,1,6,2,0,0,9,Orthodox,167.64,165.1,125,0,1,0,54.5,0.595,0.5,2.0,0.643333333,2,2,20,1,0,1,1,0,2,0,4,Southpaw,165.1,167.64,125,30,31,0,0,6,5,0,20,7,2,-2,2.54,-2.54,-1,60.6818182,-0.5,-1.818181818,0,1,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,Red,U-DEC,,5.0,5:00,1500.0,100.0,350.0,400.0,2200.0,400.0,1200.0
83,Women's Strawweight,Rose Namajunas,Joanna Jedrzejczyk,-110.0,-110,90.90909091,90.90909091,4/7/2018,"Brooklyn, New York, USA", USA,Red,True,Women's Strawweight,FEMALE,5,1,0,0,117.7777778,0.434444444,0.0,0.222222222,0.166666667,8,1,32,7,0,1,5,2,0,0,8,Orthodox,167.64,165.1,125,0,2,0,39.42857143,0.457142857,0.857142857,2.142857143,0.565714286,3,2,18,2,0,0,1,1,3,0,5,Orthodox,165.1,165.1,115,25,30,-1,-2,5,3,1,14,5,1,-3,2.54,0.0,-5,78.34920637,-0.857142857,-1.920634921,0,1,1.0,0.0,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,15.0,Red,U-DEC,,5.0,5:00,1500.0,475.0,180.0,350.0,2350.0,330.0,375.0
84,Women's Strawweight,Carla Esparza,Joanna Jedrzejczyk,-160.0,140,62.5,140.0,3/14/2015,"Dallas, Texas, USA", USA,Blue,True,Women's Strawweight,FEMALE,5,0,2,0,42.0,0.285,0.0,0.0,0.0,2,0,6,0,0,1,1,0,0,0,2,Orthodox,167.64,165.1,125,0,1,0,42.0,0.46,1.0,5.0,0.71,1,0,3,1,0,0,0,0,1,0,1,Orthodox,154.94,160.02,115,27,27,0,1,1,1,0,3,-1,0,-1,12.7,5.08,0,0.0,-1.0,-5.0,0,1,1.0,0.0,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,Red,KO/TKO,Punches,2.0,4:17,557.0,170.0,300.0,325.0,1250.0,625.0,425.0
85,Women's Strawweight,Claudia Gadelha,Joanna Jedrzejczyk,-280.0,240,35.71428571,240.0,12/13/2014,"Phoenix, Arizona, USA", USA,Blue,False,Women's Strawweight,FEMALE,3,0,1,0,46.0,0.27,0.0,0.0,0.0,1,0,3,0,0,0,1,0,0,0,1,Orthodox,167.64,165.1,125,0,1,0,70.0,0.42,2.0,5.0,0.83,1,0,3,0,0,0,1,0,0,0,1,Orthodox,162.56,160.02,115,26,27,0,0,0,0,0,0,0,0,0,5.08,5.08,-1,-24.0,-2.0,-5.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,S-DEC,,3.0,5:00,900.0,100.0,347.0,315.0,2170.0,800.0,1350.0
86,Women's Strawweight,Juliana Lima,Joanna Jedrzejczyk,285.0,-315,285.0,31.74603175,7/26/2014,"San Jose, California, USA", USA,Blue,False,Women's Strawweight,FEMALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,167.64,165.1,125,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,165.1,165.1,115,32,26,0,0,0,0,0,0,0,0,0,2.54,0.0,6,0.0,0.0,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,394.0,-101.0,1300.0,2250.0,1720.0,245.0
87,Light Heavyweight,Stipe Miocic,Daniel Cormier,-106.0,-112,94.33962264,89.28571429,8/15/2020,"Las Vegas, Nevada, USA",USA,Red,True,Heavyweight,MALE,5,1,0,0,4.25,0.52,0.5,1.95,0.44,12,2,58,10,0,1,6,8,4,0,19,Orthodox,180.34,182.88,235,0,1,0,4.95,0.52,0.0,2.2,0.37,6,3,39,6,0,0,4,9,0,0,13,Orthodox,193.04,203.2,240,37,41,1,-1,6,6,-1,19,4,-1,4,-12.7,-20.32,4,-0.7,0.5,-0.25,1,1,1.0,0.0,,,,,0.0,,,,,,,,3.0,,,,,1.0,,,,,,,,6.0,Red,U-DEC,,,,,400.0,325.0,2000.0,600.0,155.0,250.0
88,Light Heavyweight,Stipe Miocic,Daniel Cormier,-160.0,140,62.5,140.0,7/7/2018,"Las Vegas, Nevada, USA", USA,Blue,True,Heavyweight,MALE,5,0,1,0,52.81818182,0.538181818,0.636363636,1.545454545,0.404545455,4,2,33,6,0,1,3,2,3,0,9,Orthodox,180.34,182.88,235,0,6,0,49.71428571,0.537857143,0.0,1.642857143,0.374285714,6,2,34,4,0,0,4,8,0,0,12,Orthodox,193.04,203.2,240,35,39,0,-5,-2,-3,0,-1,2,-6,3,-12.7,-20.32,-4,3.10389611,0.636363636,-0.097402598,0,1,,0.0,,,,,0.0,,,,,,,,2.0,,,,,,0.0,,,,,,,4.0,Red,KO/TKO,Punches,1.0,4:33,273.0,215.0,363.0,2500.0,775.0,155.0,617.0
89,Light Heavyweight,Anthony Johnson,Daniel Cormier,-120.0,100,83.33333333,100.0,5/23/2015,"Las Vegas, Nevada, USA", USA,Blue,True,Light Heavyweight,MALE,5,1,0,0,51.8,0.512,0.4,1.4,0.344,4,1,15,1,0,0,2,1,1,0,4,Orthodox,180.34,182.88,235,0,3,0,21.14285714,0.48,0.357142857,1.071428571,0.241428571,3,4,24,0,0,0,2,8,0,0,10,Orthodox,187.96,198.12,205,31,36,-1,-3,1,-6,3,-9,1,-7,1,-7.62,-15.24,-5,30.65714286,0.042857143,0.328571429,0,1,3.0,1.0,,,,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,Red,SUB,Rear Naked Choke,3.0,2:39,759.0,475.0,275.0,2500.0,675.0,160.0,350.0
90,Light Heavyweight,Jon Jones,Daniel Cormier,-192.0,177,52.08333333,177.0,1/3/2015,"Las Vegas, Nevada, USA", USA,Red,True,Light Heavyweight,MALE,5,0,4,0,50.25,0.5525,0.5,1.5,0.4,4,0,10,0,0,0,2,1,1,0,4,Orthodox,180.34,182.88,235,0,11,0,54.93333333,0.572666667,0.666666667,2.0,0.612,11,1,42,8,0,0,5,4,5,0,14,Orthodox,193.04,213.36,205,27,35,0,-7,-7,-10,1,-32,-8,-3,-4,-12.7,-30.48,-8,-4.68333333,-0.166666667,-0.5,0,1,2.0,0.0,,,,,,0.0,,,,,,,1.0,,,,,,2.0,,,,,,,14.0,Red,U-DEC,,5.0,5:00,1500.0,215.0,300.0,500.0,950.0,285.0,525.0
91,Light Heavyweight,Frank Mir,Daniel Cormier,335.0,-375,335.0,26.66666667,4/20/2013,"San Jose, California, USA", USA,Blue,False,Heavyweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,180.34,182.88,235,1,0,0,12.6,0.5155,1.0,0.95,0.326,4,6,30,5,0,0,2,3,8,0,14,Southpaw,190.5,200.66,264,33,34,1,0,-4,-14,6,-30,-5,-3,-8,-10.16,-17.78,-1,-12.6,-1.0,-0.95,0,1,3.0,6.0,,,,,6.0,,,,,,,,,,,,,3.0,,,,,,,,,Blue,U-DEC,,3.0,5:00,900.0,675.0,310.0,650.0,1800.0,1320.0,-195.0
92,Heavyweight,Stipe Miocic,Daniel Cormier,-106.0,-112,94.33962264,89.28571429,8/15/2020,"Las Vegas, Nevada, USA",USA,Red,True,Heavyweight,MALE,5,1,0,0,4.25,0.52,0.5,1.95,0.44,12,2,58,10,0,1,6,8,4,0,19,Orthodox,180.34,182.88,235,0,1,0,4.95,0.52,0.0,2.2,0.37,6,3,39,6,0,0,4,9,0,0,13,Orthodox,193.04,203.2,240,37,41,1,-1,6,6,-1,19,4,-1,4,-12.7,-20.32,4,-0.7,0.5,-0.25,1,1,1.0,0.0,,,,,0.0,,,,,,,,3.0,,,,,1.0,,,,,,,,6.0,Red,U-DEC,,,,,400.0,325.0,2000.0,600.0,155.0,250.0
93,Heavyweight,Stipe Miocic,Daniel Cormier,-160.0,140,62.5,140.0,7/7/2018,"Las Vegas, Nevada, USA", USA,Blue,True,Heavyweight,MALE,5,0,1,0,52.81818182,0.538181818,0.636363636,1.545454545,0.404545455,4,2,33,6,0,1,3,2,3,0,9,Orthodox,180.34,182.88,235,0,6,0,49.71428571,0.537857143,0.0,1.642857143,0.374285714,6,2,34,4,0,0,4,8,0,0,12,Orthodox,193.04,203.2,240,35,39,0,-5,-2,-3,0,-1,2,-6,3,-12.7,-20.32,-4,3.10389611,0.636363636,-0.097402598,0,1,,0.0,,,,,0.0,,,,,,,,2.0,,,,,,0.0,,,,,,,4.0,Red,KO/TKO,Punches,1.0,4:33,273.0,215.0,363.0,2500.0,775.0,155.0,617.0
94,Heavyweight,Anthony Johnson,Daniel Cormier,-120.0,100,83.33333333,100.0,5/23/2015,"Las Vegas, Nevada, USA", USA,Blue,True,Light Heavyweight,MALE,5,1,0,0,51.8,0.512,0.4,1.4,0.344,4,1,15,1,0,0,2,1,1,0,4,Orthodox,180.34,182.88,235,0,3,0,21.14285714,0.48,0.357142857,1.071428571,0.241428571,3,4,24,0,0,0,2,8,0,0,10,Orthodox,187.96,198.12,205,31,36,-1,-3,1,-6,3,-9,1,-7,1,-7.62,-15.24,-5,30.65714286,0.042857143,0.328571429,0,1,3.0,1.0,,,,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,Red,SUB,Rear Naked Choke,3.0,2:39,759.0,475.0,275.0,2500.0,675.0,160.0,350.0
95,Heavyweight,Jon Jones,Daniel Cormier,-192.0,177,52.08333333,177.0,1/3/2015,"Las Vegas, Nevada, USA", USA,Red,True,Light Heavyweight,MALE,5,0,4,0,50.25,0.5525,0.5,1.5,0.4,4,0,10,0,0,0,2,1,1,0,4,Orthodox,180.34,182.88,235,0,11,0,54.93333333,0.572666667,0.666666667,2.0,0.612,11,1,42,8,0,0,5,4,5,0,14,Orthodox,193.04,213.36,205,27,35,0,-7,-7,-10,1,-32,-8,-3,-4,-12.7,-30.48,-8,-4.68333333,-0.166666667,-0.5,0,1,2.0,0.0,,,,,,0.0,,,,,,,1.0,,,,,,2.0,,,,,,,14.0,Red,U-DEC,,5.0,5:00,1500.0,215.0,300.0,500.0,950.0,285.0,525.0
96,Heavyweight,Frank Mir,Daniel Cormier,335.0,-375,335.0,26.66666667,4/20/2013,"San Jose, California, USA", USA,Blue,False,Heavyweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,180.34,182.88,235,1,0,0,12.6,0.5155,1.0,0.95,0.326,4,6,30,5,0,0,2,3,8,0,14,Southpaw,190.5,200.66,264,33,34,1,0,-4,-14,6,-30,-5,-3,-8,-10.16,-17.78,-1,-12.6,-1.0,-0.95,0,1,3.0,6.0,,,,,6.0,,,,,,,,,,,,,3.0,,,,,,,,,Blue,U-DEC,,3.0,5:00,900.0,675.0,310.0,650.0,1800.0,1320.0,-195.0
97,Heavyweight,Aleksei Oleinik,Fabricio Werdum,270.0,-330,270.0,30.3030303,5/9/2020,"Jacksonville, Florida, USA",USA,Red,False,Heavyweight,MALE,3,1,0,0,3.61,0.51,1.1,1.65,0.3,6,8,68,3,0,0,6,6,10,0,22,Orthodox,193.04,195.58,231,0,1,0,3.08,0.5,2.8,3.01,0.46,2,4,16,0,0,0,0,1,6,0,7,Orthodox,187.96,203.2,240,42,41,-1,-1,4,15,-4,52,3,5,4,5.08,-7.62,1,0.53,-1.7,-1.36,1,1,,12.0,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,Red,S-DEC,,3.0,5:00,900.0,1065.0,335.0,667.0,375.0,539.0,145.0
98,Heavyweight,Cain Velasquez,Fabricio Werdum,-460.0,365,21.73913043,365.0,6/13/2015,"Mexico City, Distrito Federal, Mexico", Mexico,Blue,True,Heavyweight,MALE,5,0,5,0,42.88888889,0.603333333,0.111111111,0.555555556,0.147777778,5,2,20,1,0,0,2,4,1,0,7,Orthodox,193.04,195.58,231,0,4,0,48.33333333,0.595833333,0.25,2.416666667,0.410833333,7,1,24,5,0,0,2,9,0,0,11,Orthodox,185.42,195.58,240,32,37,0,1,-2,-4,-1,-4,-4,-5,1,7.62,0.0,-5,-5.44444444,-0.138888889,-1.861111111,0,1,1.0,0.0,,,,,0.0,,,,,,,,4.0,,,,,1.0,,,,,,,,14.0,Red,SUB,Guillotine Choke,3.0,2:13,733.0,300.0,1000.0,1425.0,750.0,-150.0,1050.0
99,Heavyweight,Minotauro Nogueira,Fabricio Werdum,245.0,-265,245.0,37.73584906,6/8/2013,"Fortaleza, Ceara, Brazil", Brazil,Blue,False,Heavyweight,MALE,5,0,2,0,35.33333333,0.566666667,0.0,0.333333333,0.083333333,2,2,11,0,0,0,1,3,0,0,4,Orthodox,193.04,195.58,231,0,1,0,22.375,0.38875,1.25,0.875,0.16375,2,3,16,2,0,0,2,1,2,0,5,Orthodox,190.5,195.58,240,37,35,0,1,0,-1,1,-5,-2,2,-2,2.54,0.0,2,12.95833333,-1.25,-0.541666667,0,1,3.0,8.0,,,,,8.0,,,,,,,,,,,,,3.0,,,,,,,,,Blue,,,,,,600.0,325.0,1100.0,500.0,450.0,115.0
100,Heavyweight,Roy Nelson,Fabricio Werdum,140.0,-150,140.0,66.66666667,2/4/2012,"Las Vegas, Nevada, USA", USA,Blue,False,Heavyweight,MALE,3,1,0,0,22.5,0.5525,0.0,0.5,0.125,2,2,7,0,0,0,0,2,0,0,2,Orthodox,193.04,195.58,231,0,1,0,22.0,0.408,0.0,0.6,0.3,2,2,11,1,0,0,0,3,0,0,3,Orthodox,182.88,182.88,263,35,34,-1,-1,0,-1,0,-4,-1,-1,0,10.16,12.7,1,0.5,0.0,-0.1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,,,,,,
101,Women's Bantamweight,Amanda Nunes,Holly Holm,-360.0,300,27.77777778,300.0,7/6/2019,"Las Vegas, Nevada, USA", USA,Red,True,Women's Bantamweight,FEMALE,5,0,1,0,2.75,0.35,0.1,0.5,0.27,3,4,34,4,0,1,2,2,0,0,5,Southpaw,172.72,175.26,135,0,8,0,4.34,0.49,0.7,2.33,0.47,8,2,26,5,0,1,1,7,2,0,11,Orthodox,172.72,175.26,135,31,37,0,-7,-5,-6,-2,8,-1,-5,-2,0.0,0.0,-6,-1.59,-0.6,-1.83,0,1,2.0,0.0,,0.0,,0.0,,,,,,,,,6.0,,,,2.0,,,,,,,,,,Red,KO/TKO,Kick,1.0,4:10,250.0,275.0,800.0,550.0,2500.0,100.0,500.0
102,Women's Bantamweight,Cris Cyborg,Holly Holm,-325.0,265,30.76923077,265.0,12/30/2017,"Las Vegas, Nevada, USA", USA,Red,True,Women's Featherweight,FEMALE,5,0,1,0,51.71428571,0.402857143,0.0,0.285714286,0.285714286,3,3,26,3,0,1,1,2,0,0,4,Southpaw,172.72,175.26,145,0,3,0,61.33333333,0.606666667,0.0,0.666666667,0.333333333,3,0,6,1,0,0,0,3,0,0,3,Orthodox,172.72,172.72,145,32,36,0,-2,0,1,-3,20,2,-1,0,0.0,2.54,-4,-9.61904762,0.0,-0.380952381,0,1,,0.0,,0.0,,,,,,,,,,,10.0,,,,2.0,,,,,,,,,,Red,,,,,,,400.0,,2000.0,,450.0
103,Women's Bantamweight,Ronda Rousey,Holly Holm,-750.0,525,13.33333333,525.0,11/14/2015,"Melbourne, Victoria, Australia", Australia,Blue,True,Women's Bantamweight,FEMALE,5,0,2,0,54.5,0.28,0.0,0.5,0.5,2,0,6,0,0,1,1,0,0,0,2,Southpaw,172.72,175.26,145,0,6,0,15.66666667,0.531666667,0.833333333,1.333333333,0.458333333,6,0,8,6,0,0,0,3,3,0,6,Orthodox,170.18,172.72,135,28,34,0,-4,-4,-4,0,-2,-6,-3,-3,2.54,2.54,-6,38.83333333,-0.833333333,-0.833333333,0,1,7.0,0.0,,,,0.0,,,,,,,,,4.0,,,,7.0,,,,,,,,,,Red,KO/TKO,Kick,2.0,0:59,359.0,1390.0,2000.0,-185.0,3000.0,320.0,1100.0
104,Women's Bantamweight,Raquel Pennington,Holly Holm,425.0,-550,425.0,18.18181818,2/28/2015,"Los Angeles, California, USA", USA,Blue,False,Women's Bantamweight,FEMALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Southpaw,172.72,175.26,145,0,1,0,55.66666667,0.53,1.333333333,1.333333333,0.72,1,1,7,0,0,0,1,0,1,0,2,Orthodox,170.18,170.18,135,26,33,0,-1,-1,-2,1,-7,0,0,-1,2.54,5.08,-7,-55.66666667,-1.333333333,-1.333333333,0,1,13.0,14.0,,,,14.0,,,,,,,,,,,,,13.0,,,,,,,,,,Blue,S-DEC,,3.0,5:00,900.0,1100.0,-110.0,1250.0,950.0,1600.0,150.0
105,Featherweight,Dustin Poirier,Conor McGregor,-129.0,100,77.51937984,100.0,7/10/2021,"Las Vegas, Nevada, USA",USA,Red,False,Lightweight,MALE,5,1,0,0,5.32,0.49,0.1,0.67,0.55,7,3,27,4,1,0,1,8,0,0,10,Southpaw,175.26,187.96,155,0,2,0,5.62,0.5,1.2,1.5,0.36,5,6,64,2,1,0,6,10,3,0,20,Southpaw,175.26,182.88,155,32,32,1,-2,2,-10,-3,-37,2,-2,-3,0.0,5.08,0,-0.3,-1.1,-0.83,1,1,6.0,1.0,,,,,,,,,1.0,,,,6.0,,,,,,,,,6.0,,,,15.0,Red,KO/TKO,,1.0,5:00,300.0,550.0,700.0,575.0,2200.0,165.0,150.0
106,Featherweight,Dustin Poirier,Conor McGregor,250.0,-305,250.0,32.78688525,1/23/2021,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Lightweight,MALE,5,0,1,0,5.43,0.49,0.0,0.75,0.62,7,2,25,4,1,0,1,8,0,0,10,Southpaw,175.26,187.96,155,0,1,0,5.57,0.5,1.3,1.46,0.35,5,6,62,2,1,0,6,9,3,0,19,Southpaw,175.26,182.88,155,32,32,0,0,2,-9,-4,-37,2,-1,-3,0.0,5.08,0,-0.14,-1.3,-0.71,0,1,4.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,4.0,,,,,Red,KO/TKO,,,,,650.0,750.0,750.0,1600.0,675.0,-220.0
107,Featherweight,Khabib Nurmagomedov,Conor McGregor,-190.0,165,52.63157895,165.0,10/6/2018,"Las Vegas, Nevada, USA", USA,Red,True,Lightweight,MALE,5,0,2,0,47.3,0.485,0.0,0.5,0.18,7,1,20,3,1,0,1,7,0,0,9,Southpaw,175.26,187.96,155,0,10,0,58.7,0.505,0.5,4.9,0.374,10,0,29,1,0,0,6,2,2,0,10,Orthodox,177.8,177.8,155,30,30,0,-8,-3,-1,-1,-9,2,5,-2,-2.54,10.16,0,-11.4,-0.5,-4.4,0,1,1.0,0.0,,,,,,,,,0.0,,,,8.0,,,,,,,,,1.0,,,,2.0,Red,SUB,Neck Crank,4.0,3:03,1083.0,350.0,1000.0,275.0,2000.0,325.0,200.0
108,Featherweight,Eddie Alvarez,Conor McGregor,140.0,-160,140.0,62.5,11/12/2016,"New York City, New York, USA", USA,Blue,True,Lightweight,MALE,5,0,1,0,49.0,0.496666667,0.0,0.555555556,0.2,7,1,18,2,1,0,1,6,0,0,8,Southpaw,175.26,187.96,155,0,3,0,41.5,0.4625,0.0,2.5,0.25,3,1,10,1,0,2,0,1,0,0,3,Orthodox,175.26,175.26,155,32,28,0,-2,4,5,0,8,1,5,0,0.0,12.7,4,7.5,0.0,-1.944444444,0,1,,0.0,,,,,,,,,0.0,,,,7.0,,,,,,,,,,0.0,,,4.0,Red,KO/TKO,Punches,2.0,3:04,484.0,500.0,630.0,420.0,1500.0,400.0,110.0
